source_file,month,crop_year,calendar_year,as_of_date,State Code,County Code,Crop Code,State,County,State County Code,Crop,Crop Type,Intended Use,Irrigation Practice,Planted Acres,Volunteer Acres,Failed Acres,Prevented Acres,Not Planted Acres,Planted and Failed Acres,crop_normalized
49_2017_November_2017.zip,November,2017,2017,2017-11-01,40,139,21.0,Oklahoma,Texas,40139,COTTON  UPLAND,,,N,986.2,0.0,0.0,0.0,0,986.2,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,40,141,21.0,Oklahoma,Tillman,40141,COTTON  UPLAND,,,I,19818.91,0.0,0.0,0.0,0,19818.91,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,40,141,21.0,Oklahoma,Tillman,40141,COTTON  UPLAND,,,N,113590.58,0.0,347.4,35.0,0,113937.98,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,40,149,21.0,Oklahoma,Washita,40149,COTTON  UPLAND,,,I,3860.81,0.0,0.0,0.0,0,3860.81,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,40,149,21.0,Oklahoma,Washita,40149,COTTON  UPLAND,,,N,37151.21,0.0,0.0,5.0,0,37151.21,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,1,21.0,South Carolina,Abbeville,45001,COTTON  UPLAND,,,N,92.87,0.0,0.0,0.0,0,92.87,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,3,21.0,South Carolina,Aiken,45003,COTTON  UPLAND,,,I,556.9,0.0,0.0,0.0,0,556.9,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,3,21.0,South Carolina,Aiken,45003,COTTON  UPLAND,,,N,3902.6,0.0,0.0,0.0,0,3902.6,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,5,21.0,South Carolina,Allendale,45005,COTTON  UPLAND,,,I,574.66,0.0,0.0,0.0,0,574.66,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,5,21.0,South Carolina,Allendale,45005,COTTON  UPLAND,,,N,1488.91,0.0,101.45,75.12,0,1590.36,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,7,21.0,South Carolina,Anderson,45007,COTTON  UPLAND,,,N,61.43,0.0,0.0,0.0,0,61.43,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,9,21.0,South Carolina,Bamberg,45009,COTTON  UPLAND,,,I,2096.79,0.0,0.0,0.0,0,2096.79,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,9,21.0,South Carolina,Bamberg,45009,COTTON  UPLAND,,,N,5088.1,0.0,0.0,25.83,0,5088.1,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,11,21.0,South Carolina,Barnwell,45011,COTTON  UPLAND,,,I,3900.88,0.0,0.0,0.0,0,3900.88,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,11,21.0,South Carolina,Barnwell,45011,COTTON  UPLAND,,,N,6062.42,0.0,76.58,0.0,0,6139.0,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,15,21.0,South Carolina,Berkeley,45015,COTTON  UPLAND,,,N,588.7,0.0,0.0,0.0,0,588.7,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,17,21.0,South Carolina,Calhoun,45017,COTTON  UPLAND,,,I,10445.97,0.0,0.0,0.0,0,10445.97,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,17,21.0,South Carolina,Calhoun,45017,COTTON  UPLAND,,,N,12827.3,0.0,0.0,0.0,0,12827.3,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,23,21.0,South Carolina,Chester,45023,COTTON  UPLAND,,,I,65.09,0.0,0.0,0.0,0,65.09,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,23,21.0,South Carolina,Chester,45023,COTTON  UPLAND,,,N,3859.21,0.0,0.0,0.0,0,3859.21,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,25,21.0,South Carolina,Chesterfield,45025,COTTON  UPLAND,,,I,48.22,0.0,0.0,0.0,0,48.22,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,25,21.0,South Carolina,Chesterfield,45025,COTTON  UPLAND,,,N,991.21,0.0,0.0,0.0,0,991.21,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,27,21.0,South Carolina,Clarendon,45027,COTTON  UPLAND,,,I,818.7,0.0,0.0,0.0,0,818.7,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,27,21.0,South Carolina,Clarendon,45027,COTTON  UPLAND,,,N,12440.51,0.0,0.0,0.0,0,12440.51,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,29,21.0,South Carolina,Colleton,45029,COTTON  UPLAND,,,I,57.17,0.0,0.0,0.0,0,57.17,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,29,21.0,South Carolina,Colleton,45029,COTTON  UPLAND,,,N,4564.51,0.0,0.0,0.0,0,4564.51,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,31,21.0,South Carolina,Darlington,45031,COTTON  UPLAND,,,I,688.48,0.0,0.0,0.0,0,688.48,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,31,21.0,South Carolina,Darlington,45031,COTTON  UPLAND,,,N,25014.38,0.0,0.0,0.0,0,25014.38,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,33,21.0,South Carolina,Dillon,45033,COTTON  UPLAND,,,I,272.97,0.0,0.0,0.0,0,272.97,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,33,21.0,South Carolina,Dillon,45033,COTTON  UPLAND,,,N,7344.39,0.0,0.0,0.0,0,7344.39,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,35,21.0,South Carolina,Dorchester,45035,COTTON  UPLAND,,,N,6326.39,0.0,0.0,22.93,0,6326.39,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,41,21.0,South Carolina,Florence,45041,COTTON  UPLAND,,,I,75.02,0.0,0.0,0.0,0,75.02,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,41,21.0,South Carolina,Florence,45041,COTTON  UPLAND,,,N,12430.6,0.0,10.0,75.94,0,12440.6,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,43,21.0,South Carolina,Georgetown,45043,COTTON  UPLAND,,,N,1090.46,0.0,0.0,0.0,0,1090.46,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,49,21.0,South Carolina,Hampton,45049,COTTON  UPLAND,,,I,3662.52,0.0,0.0,0.0,0,3662.52,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,49,21.0,South Carolina,Hampton,45049,COTTON  UPLAND,,,N,12663.35,0.0,0.0,829.54,0,12663.35,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,51,21.0,South Carolina,Horry,45051,COTTON  UPLAND,,,N,8504.85,0.0,0.0,0.0,0,8504.85,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,53,21.0,South Carolina,Jasper,45053,COTTON  UPLAND,,,N,660.41,0.0,0.0,482.12,0,660.41,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,55,21.0,South Carolina,Kershaw,45055,COTTON  UPLAND,,,I,299.0,0.0,0.0,0.0,0,299.0,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,55,21.0,South Carolina,Kershaw,45055,COTTON  UPLAND,,,N,255.05,0.0,0.0,0.0,0,255.05,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,61,21.0,South Carolina,Lee,45061,COTTON  UPLAND,,,I,2755.56,0.0,0.0,0.0,0,2755.56,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,61,21.0,South Carolina,Lee,45061,COTTON  UPLAND,,,N,12825.84,0.0,0.0,66.77,0,12825.84,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,63,21.0,South Carolina,Lexington,45063,COTTON  UPLAND,,,I,847.36,0.0,0.0,0.0,0,847.36,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,63,21.0,South Carolina,Lexington,45063,COTTON  UPLAND,,,N,1675.32,0.0,0.0,0.0,0,1675.32,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,67,21.0,South Carolina,Marion,45067,COTTON  UPLAND,,,I,481.81,0.0,0.0,0.0,0,481.81,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,67,21.0,South Carolina,Marion,45067,COTTON  UPLAND,,,N,4697.53,0.0,31.09,0.0,0,4728.62,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,69,21.0,South Carolina,Marlboro,45069,COTTON  UPLAND,,,I,572.53,0.0,0.0,0.0,0,572.53,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,69,21.0,South Carolina,Marlboro,45069,COTTON  UPLAND,,,N,12471.47,0.0,0.0,0.0,0,12471.47,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,71,21.0,South Carolina,Newberry,45071,COTTON  UPLAND,,,I,52.65,0.0,0.0,0.0,0,52.65,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,71,21.0,South Carolina,Newberry,45071,COTTON  UPLAND,,,N,434.25,0.0,0.0,0.0,0,434.25,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,75,21.0,South Carolina,Orangeburg,45075,COTTON  UPLAND,,,I,6433.67,0.0,0.0,0.0,0,6433.67,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,75,21.0,South Carolina,Orangeburg,45075,COTTON  UPLAND,,,N,23350.08,0.0,0.0,169.66,0,23350.08,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,79,21.0,South Carolina,Richland,45079,COTTON  UPLAND,,,I,468.98,0.0,0.0,0.0,0,468.98,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,79,21.0,South Carolina,Richland,45079,COTTON  UPLAND,,,N,1143.13,0.0,0.0,0.0,0,1143.13,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,81,21.0,South Carolina,Saluda,45081,COTTON  UPLAND,,,I,200.89,0.0,0.0,0.0,0,200.89,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,81,21.0,South Carolina,Saluda,45081,COTTON  UPLAND,,,N,322.66,0.0,0.0,0.0,0,322.66,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,85,21.0,South Carolina,Sumter,45085,COTTON  UPLAND,,,I,1639.84,0.0,0.0,0.0,0,1639.84,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,85,21.0,South Carolina,Sumter,45085,COTTON  UPLAND,,,N,3627.99,0.0,0.0,0.0,0,3627.99,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,89,21.0,South Carolina,Williamsburg,45089,COTTON  UPLAND,,,I,295.99,0.0,0.0,0.0,0,295.99,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,89,21.0,South Carolina,Williamsburg,45089,COTTON  UPLAND,,,N,17508.09,0.0,0.0,295.23,0,17508.09,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,45,91,21.0,South Carolina,York,45091,COTTON  UPLAND,,,N,3379.72,0.0,0.0,0.0,0,3379.72,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,17,21.0,Tennessee,Carroll,47017,COTTON  UPLAND,,,I,1263.13,0.0,0.0,0.0,0,1263.13,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,17,21.0,Tennessee,Carroll,47017,COTTON  UPLAND,,,N,22893.62,0.0,126.93,1243.39,0,23020.55,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,23,21.0,Tennessee,Chester,47023,COTTON  UPLAND,,,N,2617.87,0.0,0.0,0.0,0,2617.87,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,31,21.0,Tennessee,Coffee,47031,COTTON  UPLAND,,,N,132.96,0.0,0.0,0.0,0,132.96,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,33,21.0,Tennessee,Crockett,47033,COTTON  UPLAND,,,I,5163.27,0.0,0.0,0.0,0,5163.27,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,33,21.0,Tennessee,Crockett,47033,COTTON  UPLAND,,,N,40247.99,0.0,47.0,625.54,0,40294.99,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,45,21.0,Tennessee,Dyer,47045,COTTON  UPLAND,,,I,5674.43,0.0,572.0,735.3,0,6246.43,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,45,21.0,Tennessee,Dyer,47045,COTTON  UPLAND,,,N,12413.23,0.0,411.13,642.08,0,12824.36,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,47,21.0,Tennessee,Fayette,47047,COTTON  UPLAND,,,I,5860.87,0.0,0.0,0.0,0,5860.87,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,47,21.0,Tennessee,Fayette,47047,COTTON  UPLAND,,,N,28099.92,0.0,41.0,0.0,0,28140.92,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,51,21.0,Tennessee,Franklin,47051,COTTON  UPLAND,,,N,3167.79,0.0,0.0,0.0,0,3167.79,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,53,21.0,Tennessee,Gibson,47053,COTTON  UPLAND,,,I,1175.77,0.0,0.0,0.0,0,1175.77,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,53,21.0,Tennessee,Gibson,47053,COTTON  UPLAND,,,N,23479.79,0.0,378.21,214.7,0,23858.0,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,55,21.0,Tennessee,Giles,47055,COTTON  UPLAND,,,I,1.46,0.0,0.0,0.0,0,1.46,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,55,21.0,Tennessee,Giles,47055,COTTON  UPLAND,,,N,1183.64,0.0,0.0,0.0,0,1183.64,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,69,21.0,Tennessee,Hardeman,47069,COTTON  UPLAND,,,I,373.57,0.0,0.0,0.0,0,373.57,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,69,21.0,Tennessee,Hardeman,47069,COTTON  UPLAND,,,N,13275.19,0.0,0.0,0.0,0,13275.19,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,71,21.0,Tennessee,Hardin,47071,COTTON  UPLAND,,,N,398.49,0.0,0.0,0.0,0,398.49,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,75,21.0,Tennessee,Haywood,47075,COTTON  UPLAND,,,I,8294.79,0.0,0.0,0.0,0,8294.79,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,75,21.0,Tennessee,Haywood,47075,COTTON  UPLAND,,,N,50913.84,0.0,58.63,1591.31,0,50972.47,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,77,21.0,Tennessee,Henderson,47077,COTTON  UPLAND,,,N,3212.53,0.0,0.0,0.0,0,3212.53,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,79,21.0,Tennessee,Henry,47079,COTTON  UPLAND,,,N,2162.57,0.0,0.0,0.0,0,2162.57,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,95,21.0,Tennessee,Lake,47095,COTTON  UPLAND,,,I,2156.78,0.0,0.0,160.98,0,2156.78,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,95,21.0,Tennessee,Lake,47095,COTTON  UPLAND,,,N,5282.28,0.0,0.0,1735.67,0,5282.28,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,97,21.0,Tennessee,Lauderdale,47097,COTTON  UPLAND,,,I,1531.38,0.0,0.0,0.0,0,1531.38,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,97,21.0,Tennessee,Lauderdale,47097,COTTON  UPLAND,,,N,21659.21,0.0,167.17,5293.41,0,21826.38,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,103,21.0,Tennessee,Lincoln,47103,COTTON  UPLAND,,,I,583.83,0.0,0.0,0.0,0,583.83,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,103,21.0,Tennessee,Lincoln,47103,COTTON  UPLAND,,,N,6078.58,0.0,0.0,52.23,0,6078.58,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,109,21.0,Tennessee,McNairy,47109,COTTON  UPLAND,,,N,7852.69,0.0,0.0,0.0,0,7852.69,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,113,21.0,Tennessee,Madison,47113,COTTON  UPLAND,,,I,679.9,0.0,0.0,0.0,0,679.9,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,113,21.0,Tennessee,Madison,47113,COTTON  UPLAND,,,N,22051.98,0.0,36.2,109.49,0,22088.18,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,131,21.0,Tennessee,Obion,47131,COTTON  UPLAND,,,I,555.29,0.0,0.0,0.0,0,555.29,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,131,21.0,Tennessee,Obion,47131,COTTON  UPLAND,,,N,786.65,0.0,0.0,0.0,0,786.65,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,149,21.0,Tennessee,Rutherford,47149,COTTON  UPLAND,,,N,250.5,0.0,0.0,650.94,0,250.5,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,157,21.0,Tennessee,Shelby,47157,COTTON  UPLAND,,,I,952.71,0.0,0.0,0.0,0,952.71,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,157,21.0,Tennessee,Shelby,47157,COTTON  UPLAND,,,N,9170.04,0.0,0.0,192.56,0,9170.04,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,165,22.0,Tennessee,Sumner,47165,COTTON  ELS,,,N,2.0,0.0,0.0,0.0,0,2.0,"Cotton, ELS"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,167,21.0,Tennessee,Tipton,47167,COTTON  UPLAND,,,I,2997.77,0.0,0.0,85.0,0,2997.77,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,167,21.0,Tennessee,Tipton,47167,COTTON  UPLAND,,,N,20254.64,0.0,0.0,1059.83,0,20254.64,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,183,21.0,Tennessee,Weakley,47183,COTTON  UPLAND,,,I,150.25,0.0,0.0,0.0,0,150.25,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,47,183,21.0,Tennessee,Weakley,47183,COTTON  UPLAND,,,N,575.88,0.0,0.0,0.0,0,575.88,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,1,21.0,Texas,Anderson,48001,COTTON  UPLAND,,,N,661.11,0.0,0.0,0.0,0,661.11,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,3,21.0,Texas,Andrews,48003,COTTON  UPLAND,,,I,8414.53,0.0,1556.91,0.0,0,9971.44,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,3,21.0,Texas,Andrews,48003,COTTON  UPLAND,,,N,210.43,0.0,2087.94,0.0,0,2298.37,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,7,21.0,Texas,Aransas,48007,COTTON  UPLAND,,,N,588.19,0.0,0.0,0.0,0,588.19,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,9,21.0,Texas,Archer,48009,COTTON  UPLAND,,,N,1367.37,0.0,0.0,0.0,0,1367.37,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,11,21.0,Texas,Armstrong,48011,COTTON  UPLAND,,,I,2729.35,0.0,0.0,0.0,0,2729.35,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,11,21.0,Texas,Armstrong,48011,COTTON  UPLAND,,,N,9872.97,0.0,923.86,0.0,0,10796.83,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,13,21.0,Texas,Atascosa,48013,COTTON  UPLAND,,,I,2591.2,0.0,0.0,0.0,0,2591.2,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,13,21.0,Texas,Atascosa,48013,COTTON  UPLAND,,,N,1719.24,0.0,0.0,0.0,0,1719.24,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,15,21.0,Texas,Austin,48015,COTTON  UPLAND,,,I,72.14,0.0,0.0,0.0,0,72.14,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,15,21.0,Texas,Austin,48015,COTTON  UPLAND,,,N,3562.38,0.0,0.0,0.0,0,3562.38,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,17,21.0,Texas,Bailey,48017,COTTON  UPLAND,,,I,26511.52,0.0,3004.54,0.0,0,29516.06,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,17,21.0,Texas,Bailey,48017,COTTON  UPLAND,,,N,38459.52,0.0,14041.58,0.0,0,52501.1,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,21,21.0,Texas,Bastrop,48021,COTTON  UPLAND,,,N,135.01,0.0,0.0,0.0,0,135.01,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,23,21.0,Texas,Baylor,48023,COTTON  UPLAND,,,I,2074.8,0.0,0.0,0.0,0,2074.8,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,23,21.0,Texas,Baylor,48023,COTTON  UPLAND,,,N,8386.21,0.0,0.0,0.0,0,8386.21,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,25,21.0,Texas,Bee,48025,COTTON  UPLAND,,,I,1946.26,0.0,228.3,0.0,0,2174.56,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,25,21.0,Texas,Bee,48025,COTTON  UPLAND,,,N,8864.9,0.0,135.67,0.0,0,9000.57,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,25,22.0,Texas,Bee,48025,COTTON  ELS,,,I,69.59,0.0,0.0,0.0,0,69.59,"Cotton, ELS"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,25,22.0,Texas,Bee,48025,COTTON  ELS,,,N,31.58,0.0,0.0,0.0,0,31.58,"Cotton, ELS"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,27,21.0,Texas,Bell,48027,COTTON  UPLAND,,,I,135.36,0.0,0.0,0.0,0,135.36,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,27,21.0,Texas,Bell,48027,COTTON  UPLAND,,,N,7632.94,0.0,0.0,0.0,0,7632.94,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,29,21.0,Texas,Bexar,48029,COTTON  UPLAND,,,I,2140.3,0.0,0.0,0.0,0,2140.3,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,29,21.0,Texas,Bexar,48029,COTTON  UPLAND,,,N,270.57,0.0,0.0,0.0,0,270.57,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,33,21.0,Texas,Borden,48033,COTTON  UPLAND,,,I,929.25,0.0,242.0,0.0,0,1171.25,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,33,21.0,Texas,Borden,48033,COTTON  UPLAND,,,N,27083.87,0.0,8471.41,0.0,0,35555.28,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,35,21.0,Texas,Bosque,48035,COTTON  UPLAND,,,N,2340.56,0.0,0.0,0.0,0,2340.56,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,37,21.0,Texas,Bowie,48037,COTTON  UPLAND,,,I,11.02,0.0,0.0,0.0,0,11.02,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,37,21.0,Texas,Bowie,48037,COTTON  UPLAND,,,N,893.2,0.0,0.0,0.0,0,893.2,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,39,21.0,Texas,Brazoria,48039,COTTON  UPLAND,,,N,5930.23,0.0,1171.51,299.59,0,7101.74,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,41,21.0,Texas,Brazos,48041,COTTON  UPLAND,,,I,8175.58,0.0,0.0,0.0,0,8175.58,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,41,21.0,Texas,Brazos,48041,COTTON  UPLAND,,,N,6195.58,0.0,0.0,0.0,0,6195.58,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,45,21.0,Texas,Briscoe,48045,COTTON  UPLAND,,,I,13982.68,0.0,3213.51,0.0,0,17196.190000000002,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,45,21.0,Texas,Briscoe,48045,COTTON  UPLAND,,,N,15839.0,0.0,4168.2,0.0,0,20007.2,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,49,21.0,Texas,Brown,48049,COTTON  UPLAND,,,I,850.59,0.0,0.0,0.0,0,850.59,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,49,21.0,Texas,Brown,48049,COTTON  UPLAND,,,N,969.62,0.0,0.0,0.0,0,969.62,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,51,21.0,Texas,Burleson,48051,COTTON  UPLAND,,,I,8915.66,0.0,0.0,0.0,0,8915.66,"Cotton, Upland"
49_2017_November_2017.zip,November,2017,2017,2017-11-01,48,51,21.0,Texas,Burleson,48051,COTTON  UPLAND,,,N,4279.25,0.0,108.95,0.0,0,4388.2,"Cotton, Upland"
